Date,Close
2019-02-12,106.89
2019-02-13,106.81
2019-02-14,106.9
2019-02-15,108.22
2019-02-19,108.17
2019-02-20,107.15
2019-02-21,109.41
2019-02-22,110.97
2019-02-25,111.59
2019-02-26,112.36
2019-02-27,112.17
2019-02-28,112.03
2019-03-01,112.53
2019-03-04,112.26
2019-03-05,111.7
2019-03-06,111.75
2019-03-07,110.39
2019-03-08,110.51
2019-03-11,112.83
2019-03-12,113.62
2019-03-13,114.5
2019-03-14,114.59
2019-03-15,115.91
2019-03-18,117.57
2019-03-19,117.65
2019-03-20,117.52
2019-03-21,120.22
2019-03-22,117.05
2019-03-25,117.66
2019-03-26,117.91
2019-03-27,116.77
2019-03-28,116.93
2019-03-29,117.94
2019-04-01,119.02
2019-04-02,119.19
2019-04-03,119.97
2019-04-04,119.36
2019-04-05,119.89
2019-04-08,119.93
2019-04-09,119.28
2019-04-10,120.19
2019-04-11,120.33
2019-04-12,120.95
2019-04-15,121.05
2019-04-16,120.77
2019-04-17,121.77
2019-04-18,123.37
2019-04-22,123.76
2019-04-23,125.44
2019-04-24,125.01
2019-04-25,129.15
2019-04-26,129.89
2019-04-29,129.77
2019-04-30,130.6
